notice-identifier,dps-usage-lot,notice-type,publication-number,procedure-accelerated,legal-basis,organisation-country-buyer,estimated-value-cur-lot,procedure-identifier,estimated-value-cur-proc,total-value,winner-size,winner-owner-nationality,winner-selection-status,legal-basis-proc,direct-award-justification-text-proc.lit,direct-award-justification-text-proc.eng,direct-award-justification-proc,framework-buyer-categories-lot.hrv,exclusion-grounds,accessibility-lot,legal-basis-text.ces,no-negocaition-necessary-lot,direct-award-justification-text-proc.fra,framework-value-notice,legal-basis-text.pol,legal-basis-text.deu,framework-buyer-categories-lot.nld,subcontracting-percentage,ipi-measures-applicable-lot,direct-award-justification-text-proc.nld,direct-award-justification-text-proc.pol,framework-buyer-categories-lot.deu,subcontracting-value,direct-award-justification-text-proc.slv,direct-award-justification-text-proc.ita,direct-award-justification-text-proc.spa,currency,total-value-eur,total-value-eur-capped,is_outlier,total-value-eur-log,bidder-count,primary-bidder-size,bidder-size-numeric,notice_is_cn-standard,notice_is_can-standard,notice_is_veat,notice_is_pin-only,notice_is_cn-social,notice_is_can-modif,notice_is_pin-cfc-standard,notice_is_cn-desg,notice_is_can-social,notice_is_pin-buyer
aecee536-d96d-4321-935f-03ff5f210283,,cn-standard,258758-2025,False,32009L0081,DEU,,be9d25fc-b8e5-405d-89ee-36cdccc9051d,,,,,,vsvgv,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
1e953f33-de3e-46f3-ba4e-4b2aff6c3b5c,none,cn-standard,258759-2025,False,32014L0024,HRV,EUR,c3844f3d-29af-4d59-8745-154e0f382c9c,EUR,4629914.4,,,,,,,,,exg-crim-part|exg-crim-corrpt|exg-crim-fraud|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc,inc,,,,,,,,,,,,,,,,,EUR,4629914.4,4629914.4,False,15.34804915375725,0,,,1,0,0,0,0,0,0,0,0,0
210f6bb3-5e0b-481d-8c5e-224af7aba0c9,none,cn-standard,258760-2025,True,32014L0024,BGR,BGN,47c95a1e-af16-4d26-a59c-229aead2529e,BGN,10000.0,,,,,,,,,exg-crim-part|exg-crim-corrpt|exg-crim-fraud|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-env-law|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-mis-prep-confl|exg-mis-partic-confl|exg-mis-misrepresent|exg-natl-bre-nat-law|exg-sitn-bankr|exg-sitn-insolvency|exg-sitn-cred-arran|exg-sitn-other|exg-sitn-liq-admin|exg-sitn-as-susp|exg-mis-misconduct|exg-mis-distortion|exg-mis-sanction,n-inc,,,,,,,,,,,,,,,,,BGN,5100.0,5100.0,False,8.537191877922927,0,,,1,0,0,0,0,0,0,0,0,0
4fedcae4-4403-4f46-b2a6-f2328be08638,none|none|none,cn-standard,258761-2025,False,32014L0024,FRA|FRA|FRA,EUR,cc46f4a0-9495-4ba0-baa8-c805d88222ed,,,,,,,,,,,nati-ground,,,False|False|False,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
0dc08c19-430d-4a4f-9d88-05a3d1427ac7,none|none|none,can-standard,258762-2025,,32014L0024,ROU,,6769aa02-e9e5-439c-acca-fefc4d2e8b91,,4820905.0,medium|small|small,,selec-w|selec-w|selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,4820905.0,4820905.0,False,15.388472435168216,3,medium,3.0,0,1,0,0,0,0,0,0,0,0
3094cc88-bbcd-43e4-bc95-6f3393f89b2e,none,cn-standard,258764-2025,False,32014L0024,NLD,,3c0bba3b-3891-4080-ae2e-f66ba5f713d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
05936388-30a6-4374-8fe2-8e83cee8ada8,none|none,can-standard,258767-2025,,32014L0024,BEL,,62291225-bb9d-4915-b959-346a4a607895,,,,,clos-nw|clos-nw,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
37635681-998d-49a2-aea1-51564e0e96a7,none,can-standard,258768-2025,,32014L0025,SWE,,9c4aed4a-9850-404e-9131-a618621675ab,,3400000.0,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,3400000.0,3400000.0,False,15.039286283703994,0,,,0,1,0,0,0,0,0,0,0,0
a476aa51-d324-4f08-a424-06790a2c7b26,none,can-standard,258769-2025,,32014L0025,ROU,,9046aafa-c461-4337-bebd-37fb2663ec04,,26292723.17,small|medium|medium,,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,26292723.17,26292723.17,False,17.08480281134549,3,small,2.0,0,1,0,0,0,0,0,0,0,0
7a06a850-d9a3-4bd8-8ac0-4b467f37c311,none,cn-standard,258770-2025,False,32014L0024,ITA,EUR,de58f57e-67d5-4da9-9378-4b58a4d74ba8,EUR,6874639.43,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,6874639.43,6874639.43,False,15.74334989905825,0,,,1,0,0,0,0,0,0,0,0,0
ce6887f8-3196-4f81-a267-6cf02f370ad3,none|none,cn-standard,258771-2025,False,32014L0024,SWE,SEK,3eb88070-1d40-4e80-948d-fc8d97ad3a3a,SEK,3000000.0,,,,,,,,,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,SEK,260999.99999999997,260999.99999999997,False,12.472279517715116,0,,,1,0,0,0,0,0,0,0,0,0
62e3fe3e-2ec4-465b-8014-3aea8d079946,none,cn-standard,258772-2025,False,32014L0024,POL,,d65601ad-bee6-4617-af7f-b82063cc2adb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
21945b3e-f113-4358-b679-5fa1be053e04,none|none|none|none,cn-standard,258773-2025,False,32014L0025,ITA|ITA,EUR,af0a09dc-e136-4821-89b3-9426948a1016,EUR,43300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,43300000.0,41537332.48450003,True,17.583663216067407,0,,,1,0,0,0,0,0,0,0,0,0
451e0123-d3f1-4993-90f5-aef3a2fb4dec,,cn-desg,258775-2025,,32014L0024,FRA,,12270d97-ff38-4919-a27d-7bb99b8f72ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,0,0,0,0,0,1,0,0
9e3a7186-b348-4bbc-8381-3c1c7fedb4f6,none,cn-standard,258776-2025,False,32014L0024,DEU,,f9fb568e-f92e-47c6-8bfd-319b84860d3c,,,,,,vgv,,,,,exg-natl-bre-nat-law|exg-crim-part|exg-crim-terror|exg-crim-laund|exg-crim-fraud|exg-crim-corrpt|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-env-law|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-sitn-insolvency|exg-sitn-liq-admin|exg-sitn-as-susp|exg-sitn-other|exg-mis-misconduct|exg-mis-distortion|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-sanction|exg-mis-misrepresent,,,False,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
095465f2-ee82-4054-b79e-18195eb867fc,none,cn-standard,258777-2025,False,32014L0024,SVN,,c3bef9a7-7526-4681-9b3c-720c920dc0f1,,,,,,,,,,,,n-inc,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
f7d93143-61f4-4920-8683-b7efe13d0c1d,,pin-only,258778-2025,,32014L0024,NLD,,,EUR,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,600000.0,600000.0,False,13.304686600863562,0,,,0,0,0,1,0,0,0,0,0,0
de94fd3b-9b05-43c8-98ae-a9d9d01284c9,none,cn-standard,258779-2025,False,32014L0024,POL,,ed2a4a4f-80ac-48fc-9efc-4130bb0cc6d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
d93ab00e-9fcb-4962-ba0e-19178563ba1c,none|none|none|none|none|none|none|none,cn-standard,258780-2025,False,32014L0024,FRA,EUR,21606704-e6fe-41a8-b2bd-20c8f5bbac83,EUR,8723317.0,,,,,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,8723317.0,8723317.0,False,15.981510228098806,0,,,1,0,0,0,0,0,0,0,0,0
1e746fc5-e3ef-4515-b63d-1e82992d2d0d,none,cn-standard,258781-2025,False,32014L0024,CHE,,b1be4b16-c0d1-4d0c-9691-c122bce494ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
c72eab0d-3cea-4bab-a1e7-8bf8fe766d2b,none,cn-standard,258782-2025,False,32014L0024,HRV,EUR,56e73429-44bb-4ed7-b0b8-67d5e93c8a5a,EUR,300000.0,,,,,,,,,exg-crim-part|exg-crim-corrpt|exg-crim-fraud|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc,n-inc,,,,,,,,,,,,,,,,,EUR,300000.0,300000.0,False,12.611541086966115,0,,,1,0,0,0,0,0,0,0,0,0
a4f37e7d-dcdd-432d-8c0b-b80664392929,none,cn-standard,258783-2025,,32014L0024,FRA,,b0bf942c-8f42-4b50-97cd-bc691ff6bb01,,,,,,,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
1640b009-d04a-40a0-a333-f5fe28e1f268,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,258784-2025,False,32014L0024,FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA,EUR,8ab93671-8648-4431-a4e1-ea3105a1882d,EUR,121920076.0,,,,,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,121920076.0,41537332.48450003,True,18.61887628146409,0,,,1,0,0,0,0,0,0,0,0,0
382d7f32-ed2b-45b1-a1f2-04f150811d0b,none,cn-standard,258785-2025,,32014L0024,CZE,CZK,0dae3dab-ba84-4f2c-a0ca-3afd8c0debc5,CZK,2000000.0,,,,32014L0024|134/2016 Sb.,,,,,nati-ground,,"['Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES', 'Zákon o zadávání veřejných zakázek']",,,,,,,,,,,,,,,,CZK,78000.0,78000.0,False,11.264476926102367,0,,,1,0,0,0,0,0,0,0,0,0
a3bccf21-4e9d-412c-a467-a659df9bc4ad,none,can-standard,258786-2025,False,32014L0024,NLD,,acb58478-ad48-4ebf-b311-f018103ac89a,,,,,clos-nw,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
a3a1f7cc-604d-4a42-b183-2d6dd8e7e397,none,cn-standard,258787-2025,False,32014L0024,NLD,,6990a728-561b-40e0-8e8a-1a5f0d882f7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
9a91c296-dd25-4e3d-9ca6-39aaf70133b8,none,cn-standard,258788-2025,False,32014L0024,SWE,,d8aa2323-ff4c-4012-968a-8166f2e59907,SEK,150000000.0,,,,,,,,,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|socsec-law|envir-law|labour-law|bankruptcy|insolvency|cred-arran|bankr-nat|liq-admin|susp-act|prof-misconduct|distorsion|partic-confl|prep-confl|sanction|misrepresent,,,,,,,,,,,,,,,,,,SEK,13050000.0,13050000.0,False,16.384298768361326,0,,,1,0,0,0,0,0,0,0,0,0
ebeeede0-c950-4837-bc81-33b8387efe34,none|none,can-standard,258789-2025,False,32014L0024,NLD,,47377150-a8d3-4fb3-8513-07edf2442f24,,1010000.0,small|small,,selec-w|selec-w,,,,,,,n-inc,,,,1010000.0,,,,,,,,,,,,,EUR,1010000.0,1010000.0,False,13.825461878915961,2,small,2.0,0,1,0,0,0,0,0,0,0,0
c496706e-7c9d-4171-9727-b29bbf37132b,none,can-standard,258791-2025,False,32014L0024,FRA,,4c98397d-a6cb-4548-b3bb-4ffc894d4928,,583000.0,sme,FRA,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,583000.0,583000.0,False,13.275944180597024,1,sme,2.5,0,1,0,0,0,0,0,0,0,0
a82da562-ae8c-49c8-bbed-f6858383ab73,none|none,cn-standard,258792-2025,False,32014L0024,POL,,03aca6ef-0758-4c13-9c8f-a1bfc09bbb97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
f906a80e-98f9-41c3-8ec7-61e8f1791e45,none,cn-standard,258793-2025,False,32014L0024,POL,,9ce5cdee-9977-4dad-9cf9-997d15b91d6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
a7079f6c-1b2d-451c-a5df-022475a4335a,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,258794-2025,False,32014L0024,HRV,EUR,47d04294-bce9-490f-b4cd-a11afe728379,EUR,2249200.0,,,,,,,,,exg-crim-part|exg-crim-corrpt|exg-crim-fraud|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc,inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc,,,,,,,,,,,,,,,,,EUR,2249200.0,2249200.0,False,14.626085600002611,0,,,1,0,0,0,0,0,0,0,0,0
fc35a908-ce31-4614-8da9-5f7ff8d80e4b,none,cn-standard,258795-2025,False,32014L0024,IRL,,4a903c67-4df2-4b37-97f9-7d396241c49b,EUR,350000.0,,,,,,,,,,inc,,,,,,,,,,,,,,,,,EUR,350000.0,350000.0,False,12.765691290604371,0,,,1,0,0,0,0,0,0,0,0,0
568027af-989d-4a9b-bbc6-8d04314d8b54,none|none|none|none|none|none|none|none|none|none|none|none|none,can-standard,258797-2025,True,32014L0024,POL,,b4890f19-c1c9-4e00-b3f3-876851276144,,577593.26,medium|large|large|large|large|large|medium|large|large|large|large,,selec-w|selec-w|selec-w|selec-w|clos-nw|clos-nw|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|clos-nw,,,,,,,,,,,,,,,,,,,,,,,,EUR,577593.26,577593.26,False,13.266626928838244,11,medium,3.0,0,1,0,0,0,0,0,0,0,0
5d0882f6-37de-485e-8363-7895feea03f5,none,cn-standard,258799-2025,,32014L0024,DEU,,0fd85072-041c-4fef-aa77-45ada697f1f9,,,,,,vgv,,,,,prof-misconduct,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
60e4d186-7174-4483-ac31-b4e661cee0f6,none|none|none|none|none|none|none,cn-standard,258800-2025,,32014L0024,CZE,CZK,f674f904-240b-43c2-a8a9-593d664ede6d,CZK,201250000.0,,,,32014L0024|134/2016 Sb.,,,,,nati-ground,,"['Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES', 'Zákon o zadávání veřejných zakázek']",,,,,,,,,,,,,,,,CZK,7848750.0,7848750.0,False,15.875864968819272,0,,,1,0,0,0,0,0,0,0,0,0
fd268321-3d7f-4fef-a16c-a11f41162a65,none,cn-standard,258802-2025,False,32014L0024,HRV,EUR,6bb99a98-2d9d-467f-b311-b20412d0a886,EUR,220000.0,,,,,,,,['Naručitelji koji su navedeni u ovoj obavijesti'],exg-crim-part|exg-crim-corrpt|exg-crim-fraud|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc,inc,,,,,,,,,,,,,,,,,EUR,220000.0,220000.0,False,12.301387370778713,0,,,1,0,0,0,0,0,0,0,0,0
dd198a36-6189-4507-9460-70756299adfe,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,258803-2025,False,32014L0024,HRV,EUR,31beaeed-371f-4f47-a341-ecd098e7d50f,EUR,694000.0,,,,,,,,,exg-crim-part|exg-crim-corrpt|exg-crim-fraud|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc,inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc|inc,,,,,,,,,,,,,,,,,EUR,694000.0,694000.0,False,13.450228680410094,0,,,1,0,0,0,0,0,0,0,0,0
47f7594f-ae09-4395-921a-0725a7adfe24,none,cn-standard,258804-2025,False,32014L0024,ITA,EUR,0dac2307-af05-4f70-95a7-6a7d256dcec4,EUR,13385726.65,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,13385726.65,13385726.65,False,16.409699596551985,0,,,1,0,0,0,0,0,0,0,0,0
b8308328-50f5-47da-aca9-42a9c047f83c,none,can-standard,258805-2025,,32014L0024,DEU,,5279bc55-8fe2-4aab-bc68-b094e7a142f4,,250000.0,large,,selec-w,vgv,,,,,,,,,,,,,,,,,,,,,,,EUR,250000.0,250000.0,False,12.429220196836383,1,large,4.0,0,1,0,0,0,0,0,0,0,0
7ffcdd65-3c19-4e6e-a265-65d0b5d8adba,none,cn-standard,258806-2025,False,32014L0024,DEU,,3e67cff0-ec31-4423-9b2e-3f843352a251,,,,,,vob-a-eu,,,,,exg-natl-bre-nat-law,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
864ec948-436b-43aa-9c4d-430f0292abd5,none,can-standard,258807-2025,,32014L0024,FRA,,6da60919-b079-45f4-a76f-28c1e461c53d,,309350.0,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,309350.0,309350.0,False,12.64223183353836,0,,,0,1,0,0,0,0,0,0,0,0
52e3fe90-26a7-496e-9660-ae6a1f1b0729,none|none,cn-standard,258808-2025,,32014L0024,FRA,,22d193ee-8070-4176-96f8-52860da8e406,,,,,,,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
c2e64734-404c-4917-acd8-6ede0a473997,none|none|none|none|none|none|none|none|none|none|none|none|none,can-standard,258809-2025,True,32014L0024,POL,,b4890f19-c1c9-4e00-b3f3-876851276144,,417433.44,large|large|large|small|large|large|large|large|large,,clos-nw|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|clos-nw|selec-w|selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,417433.44,417433.44,False,12.941882781002436,9,large,4.0,0,1,0,0,0,0,0,0,0,0
2c4899ca-648a-4f77-8b3a-939a130051bb,none|none,cn-standard,258810-2025,,32014L0024,FRA,EUR,f4b37c4a-a65a-451c-9788-6d4196903213,,,,,,,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
b54df1db-455c-4fcb-83c2-26a925d0f1a6,none,cn-standard,258811-2025,,32014L0024,FRA,,df50ff04-0ed6-4452-9a79-8084d60c4625,,,,,,,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
45a7c6ca-877f-4c52-b24f-e95a8df23cf8,none|none|none|none|none|none|none|none|none|none,can-standard,258813-2025,,32014L0024,POL,,9355834d-aabb-4999-b075-2e9b30297f26,,135993.99,small|medium|medium|small|large|large|large|micro|medium,,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,135993.99,135993.99,False,11.82037332580435,9,small,2.0,0,1,0,0,0,0,0,0,0,0
e2aea0e4-3e33-4dbb-ac8d-bbf1b7244638,none,cn-standard,258814-2025,,32014L0024,DEU,,e7676df7-3b43-45c2-b5dc-dc3b529bf609,,,,,,vgv,,,,,bankr-nat|bankruptcy|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|misrepresent|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
d66605da-f0ee-4c4a-ad64-8d20aa27495e,none,cn-standard,258815-2025,,32014L0024,BEL,,94f8ef61-b8fa-486a-a7ed-a1af9ad22552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
df203502-8a25-48ed-9b7e-d671ada431b8,none|none|none|none,can-standard,258816-2025,False,32014L0024,SVN,EUR,a5532a2f-760a-40f3-9bda-65765177a2e9,EUR,79360.0,large,,clos-nw|clos-nw|clos-nw|selec-w,,,,,,,n-inc|n-inc|n-inc|n-inc,,,,,,,,,,,,,,,,,EUR,79360.0,79360.0,False,11.281762342685816,1,large,4.0,0,1,0,0,0,0,0,0,0,0
adb40eff-8631-43d8-9741-08d953d9e062,none,cn-standard,258817-2025,False,32014L0024,DEU,,1d70c412-a19b-4ad1-bb9b-6e74c98aa2d5,,,,,,vgv,,,,,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
d643eadc-7acc-4790-9e81-8dc75312237a,none|none|none|none|none|none|none|none|none,can-standard,258818-2025,,32014L0024,POL,PLN,c00a47d0-ef56-44ba-8ac4-00873e0fddbc,PLN,8128940.0,sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme,,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,,,,,,,,,,,,,,,,,,,,,,,,PLN,1869656.2000000002,1869656.2000000002,False,14.441265656518407,17,sme,2.5,0,1,0,0,0,0,0,0,0,0
39a77a5b-93b3-411b-aabe-ce25c5108297,none,cn-standard,258819-2025,False,32014L0024,POL,,813b49c0-4829-433a-9280-8b54301bc598,,,,,,,,,,,exg-sitn-other|exg-crim-part|exg-sitn-as-susp|exg-natl|exg-mis-prep-confl|exg-crim-corrpt|exg-crim-fraud|exg-mis-bre-lab-law|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-distortion|exg-crim-traffick|exg-crim-laund|exg-crim-terror|exg-sitn-insolvency|exg-sitn-liq-admin|exg-sitn-cred-arran|exg-sitn-bankr|exg-sitn,n-inc-just,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
f3e5028b-e200-4c00-af7e-d3b599660e1e,none|none|none|none,cn-standard,258820-2025,False,32014L0024,FRA,EUR,1777068b-4bd7-4fc0-aa67-78a9f68108f5,EUR,509660.0,,,,,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,509660.0,509660.0,False,13.141501077803255,0,,,1,0,0,0,0,0,0,0,0,0
ae3ee144-c8d5-449b-b19a-ee9eecea4e89,none,cn-standard,258822-2025,,32014L0024,FRA,EUR,4a7ab838-a004-4502-9027-3a5f008dfe7d,,,,,,,,,,,bankruptcy,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
e07d776b-88c6-4b09-911d-db3695071a16,none|none|none|none|none|none|none|none|none|none|none,can-standard,258823-2025,,32014L0025,CZE,CZK,4927e996-d35b-4572-a827-8a95bfb143fa,,44313756.0,sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme,,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,32014L0025|134/2016 Sb.,,,,,,,"['Směrnice Evropského parlamentu a Rady 2014/25/EU ze dne 26. února 2014 o zadávání zakázek subjekty působícími v odvětví vodního hospodářství, energetiky, dopravy a poštovních služeb a o zrušení směrnice 2004/17/ES', 'Zákon o zadávání veřejných zakázek']",,,,,,,,,,,,,,,,EUR,44313756.0,41537332.48450003,True,17.606805728567974,45,sme,2.5,0,1,0,0,0,0,0,0,0,0
fdf3375f-ce3e-47c9-a6c0-6bd039e6274f,none|none|none|none|none|none|none,cn-standard,258824-2025,False,32014L0024,BEL,,61c919f7-e89b-4e6d-b97e-f7a95a6f21ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
63afbbf8-b655-4ed7-b697-52e2e69f987b,none,can-standard,258825-2025,False,32014L0025,HUN,HUF,aa6d7fec-e650-4894-a184-405750801781,,2352240.0,small,,selec-w,,,,,,,,,,,2352240.0,,,,,False,,,,,,,,EUR,2352240.0,2352240.0,False,14.670879048737769,1,small,2.0,0,1,0,0,0,0,0,0,0,0
38e947a9-4f3c-4c1a-80de-2de7137a2d71,none,cn-standard,258826-2025,False,32014L0024,ITA,EUR,38e947a9-4f3c-4c1a-80de-2de7137a2d71,EUR,804853.42,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,804853.42,804853.42,False,13.598416695325826,0,,,1,0,0,0,0,0,0,0,0,0
