notice-identifier,dps-usage-lot,notice-type,publication-number,procedure-accelerated,legal-basis,organisation-country-buyer,estimated-value-cur-lot,procedure-identifier,estimated-value-cur-proc,total-value,exclusion-grounds,winner-size,winner-selection-status,no-negocaition-necessary-lot,legal-basis-proc,winner-owner-nationality,framework-value-notice,direct-award-justification-text-proc.lit,direct-award-justification-proc,legal-basis-text.ces,accessibility-lot,legal-basis-text.pol,framework-buyer-categories-lot.hrv,direct-award-justification-text-proc.deu,direct-award-justification-text-proc.ces,legal-basis-text.deu,direct-award-justification-text-proc.spa,direct-award-justification-text-proc.fin,direct-award-justification-text-proc.ron,direct-award-justification-text-proc.nld,framework-buyer-categories-lot.fra,direct-award-justification-text-proc.bul,subcontracting-percentage,subcontracting-value,direct-award-justification-text-proc.ell,currency,total-value-eur,total-value-eur-capped,is_outlier,total-value-eur-log,bidder-count,primary-bidder-size,bidder-size-numeric,notice_is_cn-standard,notice_is_can-standard,notice_is_can-modif,notice_is_can-social,notice_is_veat,notice_is_pin-only,notice_is_pin-rtl,notice_is_cn-social
e6778299-c0db-4cf7-b18d-dfec3590cc71,none,can-standard,270335-2025,False,32014L0024,POL,,d17c2f1c-2dc2-419c-a726-c85fbd676346,,709606.0,,large,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,709606.0,709606.0,False,13.472466574641365,1,large,4.0,0,1,0,0,0,0,0,0
7771f5f5-3eff-4cb5-b2b3-14811bf1a451,none,can-standard,270336-2025,False,32014L0024,POL,,18b8cce7-593f-40b0-a1c8-64b0dd5950aa,,135685.0,,small,selec-w,,"ustawa z dnia 11 września 2019 r. - Prawo zamówień publicznych (Dz. U. z 2024 r., poz. 1320 ze zm.)",,,,,,,['art. 132 ustawy Pzp'],,,,,,,,,,,,,,EUR,135685.0,135685.0,False,11.818098671746093,1,small,2.0,0,1,0,0,0,0,0,0
4080edd6-c0ab-4803-b75b-dc1606d16f7f,none,cn-standard,270337-2025,False,32014L0024,POL,,0766d172-1743-4730-9b45-828ed86df57c,,,exg-sitn-liq-admin|exg-sitn-as-susp|exg-mis-prep-confl|exg-sitn-other|exg-crim-corrpt|exg-crim-fraud|exg-mis-bre-env-law|exg-mis-bre-lab-law|exg-mis-bre-soc-law|exg-sitn-insolvency|exg-mis-distortion|exg-crim-traffick|exg-crim-laund|exg-crim-terror|exg-crim-part|exg-sitn-cred-arran|exg-sitn-bankr|exg-pmt|exg-natl-bre-nat-law,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
2bf02c80-13c6-4f85-9dc5-98f8e072d2eb,none|none,can-standard,270338-2025,,32014L0024,HRV,EUR,db1e1ce2-321f-4c7d-8e42-26b559a64adb,EUR,409141.07,,small,selec-w|clos-nw,,,,,,,,n-inc|n-inc,,,,,,,,,,,,,,,EUR,409141.07,409141.07,False,12.921817734122827,1,small,2.0,0,1,0,0,0,0,0,0
49f62411-d81e-4c64-806f-1ef4e9ef929a,none,cn-standard,270339-2025,False,32014L0024,FRA,,9c141447-5e64-44dd-853d-92b5acc23234,,,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
6a5d69e7-3c3c-4ab5-9aa2-0a55da9bfbfa,none,can-standard,270340-2025,,32014L0024,ESP,,1698cdca-e8be-4ff3-98f8-fa0bdb8ae41d,,286628.29,,sme,selec-w,,,ESP,,,technical,,,,,,,,"['Negociado sin publicidad. ☒ ART. 168.a.2. Único licitador por razones artísticas, técnicas o de derechos exclusivos.']",,,,,,,,,EUR,286628.29,286628.29,False,12.565944987339954,1,sme,2.5,0,1,0,0,0,0,0,0
91ec5454-121e-4864-9325-a71eb30f2135,none,can-standard,270341-2025,False,32014L0024,DEU,EUR,21879a4b-a4ac-43b9-a486-6c1426b89614,EUR,447476.49,,micro,selec-w,,vob-a-eu,,,,,,,,,,,,,,,,,,,,,EUR,447476.49,447476.49,False,13.011381513755898,1,micro,1.0,0,1,0,0,0,0,0,0
b082d365-86e1-4776-92f7-4daf2e6760fa,none,cn-standard,270342-2025,,32014L0024,NLD,,b354ccbe-5d1c-4c31-ada0-591be7b2fa10,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
82fc2d04-91d7-4a2f-ba18-7cb058ccda7b,none,cn-standard,270343-2025,False,32014L0024,HRV,EUR,9c9e2269-7546-40d7-a299-0657c6d31d53,EUR,480000.0,exg-crim-part|exg-crim-corrpt|exg-crim-fraud|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-partic-confl|exg-mis-sanction|exg-mis-misrepresent,,,,,,,,,,n-inc-just,,['Naručitelji koji su navedeni u ovoj obavijesti'],,,,,,,,,,,,,EUR,480000.0,480000.0,False,13.081543466215237,0,,,1,0,0,0,0,0,0,0
6c311fd8-9275-447f-ae82-9d485d06c0b0,none,cn-standard,270344-2025,False,32014L0024,DEU,,c2b0ae9d-7627-4871-8a1c-d9cbae7eb2b4,,,nati-ground,,,,vob-a-eu,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
43fb3a28-e1e8-494e-be54-c19ff0f24b87,none,cn-standard,270345-2025,False,32014L0024,CZE,CZK,ec31c339-5953-4ba7-a934-0af5d82b88ad,CZK,26169985.91,,,,,134/2016 Sb.|32014L0024,,,,,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",,,,,,,,,,,,,,,,CZK,1020629.45049,1020629.45049,False,13.835931083037984,0,,,1,0,0,0,0,0,0,0
51778a44-753f-492e-87a7-d0ceaba256f5,none|none,can-standard,270346-2025,,32014L0024,FRA,,8f0b4e95-5a86-40ca-a8cc-2f6b9e13b8ab,,920000.0,,,selec-w|selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,920000.0,920000.0,False,13.732130035981154,0,,,0,1,0,0,0,0,0,0
30faa04e-1b0f-454e-9fe4-61283ac064b8,none,cn-standard,270347-2025,False,32014L0024,FRA,EUR,a8fe0dda-59a3-4615-913d-869b7fbc292f,EUR,15000000.0,nati-ground,,,False,,,,,,,,,,,,,,,,,,,,,,EUR,15000000.0,15000000.0,False,16.52356082573315,0,,,1,0,0,0,0,0,0,0
3a99ffbc-c2f9-4a72-bc3a-6abbc3f45902,none|none,cn-standard,270348-2025,False,32014L0024,CZE,CZK,a4b49703-067e-4e6e-ad35-6f47b9e55f8a,CZK,36000000.0,,,,,134/2016 Sb.|32014L0024,,,,,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",,,,,,,,,,,,,,,,CZK,1404000.0,1404000.0,False,14.154836575818353,0,,,1,0,0,0,0,0,0,0
0a2d78f2-53eb-4636-9748-7d132ba5f94f,none,can-standard,270349-2025,,32014L0024,POL,,853a93e4-e98e-4468-8bc2-ba9d00126ef7,,100752.0,,micro,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,100752.0,100752.0,False,11.52042725604055,1,micro,1.0,0,1,0,0,0,0,0,0
e0400886-a355-4ece-977c-d7fa3a98afb4,none,can-standard,270350-2025,False,32014L0024,BGR,BGN,1fd74754-4103-4e60-8537-bb302ba329bc,BGN,1143698.42,,sme|sme|sme,selec-w,,,,,,,,n-inc,,,,,,,,,,,,,,,BGN,583286.1942,583286.1942,False,13.276434958446218,3,sme,2.5,0,1,0,0,0,0,0,0
d417a712-2f6f-44ac-87c4-1164dea734f6,none,can-standard,270351-2025,,32014L0024,ROU,,179250ec-7aa7-49c4-a889-38dca05c29b0,,1445244.67,,small|small,selec-w,,,,,,,,,,,,,,,,,,,,43.12,623243.0,,EUR,1445244.67,1445244.67,False,14.183789878918784,2,small,2.0,0,1,0,0,0,0,0,0
00f7a60f-4315-48e9-aad1-f127f7e932d6,none,cn-standard,270352-2025,False,32014L0024,ESP,,7e074610-3e8f-4633-930d-c2a333cebda5,EUR,869675.5,exg-mis-bre-soc-law|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-misconduct|exg-sitn-insolvency|exg-mis-bre-env-law|exg-crim-fraud|exg-mis-prep-confl|exg-crim-corrpt|exg-sitn-cred-arran|exg-crim-terror|exg-sitn-as-susp|exg-crim-traffick|exg-mis-partic-confl|exg-sitn-bankr|exg-mis-distortion|exg-sitn-liq-admin|exg-mis-sanction|exg-crim-laund|exg-crim-part|exg-mis-misrepresent|exg-natl-bre-nat-law|exg-mis-bre-lab-law|exg-sitn-other,,,,,,,,,,,,,,,,,,,,,,,,,EUR,869675.5,869675.5,False,13.675876582401013,0,,,1,0,0,0,0,0,0,0
ac0d9df2-07c3-42ac-83a2-96ae4f5b1715,none|none|none,can-standard,270353-2025,False,32014L0024,CZE,CZK,c478643a-a66b-4ed0-9d22-1b99fa94d71d,CZK,8100000.0,,sme|sme,selec-w|selec-w|selec-w,,134/2016 Sb.|32014L0024,,8100000.0,,,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",,,,,,,,,,,,,,,,CZK,315900.0,315900.0,False,12.663184152343888,2,sme,2.5,0,1,0,0,0,0,0,0
482bad7e-813b-4808-a030-f012599eaae2,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,270354-2025,False,32014L0025,GRC,EUR,417817f7-b25c-4209-9930-bebc48f0d379,EUR,2579587.25,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2579587.25,2579587.25,False,14.763140351138222,0,,,1,0,0,0,0,0,0,0
f5d40c29-4b04-4390-90b5-132b1fa9beac,none,cn-standard,270355-2025,False,32014L0024,DEU,,0108fd95-f390-4b27-b879-80af3f4d3f02,,,nati-ground|bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
5f4d673a-563e-486a-8401-bff4374ecd09,none,cn-standard,270356-2025,False,32014L0025,SWE,SEK,cc0194ff-a702-416d-89f0-1cc49aa78a56,SEK,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,SEK,521999.99999999994,521999.99999999994,False,13.165424782571753,0,,,1,0,0,0,0,0,0,0
92a19ae7-1cab-494a-8560-e30a7daa7437,none,cn-standard,270357-2025,False,32014L0024,DEU,,1c3df39a-e484-4485-94e9-311d943f0986,,,exg-natl-bre-nat-law|exg-crim-part|exg-crim-terror|exg-crim-laund|exg-crim-fraud|exg-crim-corrpt|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-env-law|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-sitn-insolvency|exg-sitn-liq-admin|exg-sitn-as-susp|exg-sitn-other|exg-mis-misconduct|exg-mis-distortion|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-sanction|exg-mis-misrepresent,,,,vob-a-eu,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
f5ac944b-af64-4c46-a420-6605c3c42b4d,none,cn-standard,270358-2025,False,32014L0024,PRT,,aa273b7c-bbc3-4991-961c-15f22b06f8ff,EUR,786000.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,786000.0,786000.0,False,13.574713343675166,0,,,1,0,0,0,0,0,0,0
90ea8181-9155-41a4-9dad-8d79e881c66e,,can-modif,270360-2025,,32014L0024,BGR,,21090922-53d2-41f4-b9d0-78d4104c5d47,,77500.0,,,,,,,,,,,n-inc,,,,,,,,,,,,,,,EUR,77500.0,77500.0,False,11.258046118484,0,,,0,0,1,0,0,0,0,0
5bee93cf-94c1-4150-8fca-d1b513e891fb,none,can-standard,270361-2025,False,32014L0024,POL,,bc58fd54-a6ca-4ee6-8f5d-91ec57e2734f,,21077.0,,medium,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,21077.0,21077.0,False,9.955985121493882,1,medium,3.0,0,1,0,0,0,0,0,0
d150c336-9ab9-456a-93c7-6e7b79472368,none,can-standard,270362-2025,,32014L0024,BEL,,2794a30a-8196-48f6-99f0-8c8eb824656a,,0.0,,large,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,0.0,0.0,False,0.0,1,large,4.0,0,1,0,0,0,0,0,0
3dc164ae-6270-4238-8dc1-4e4cbf989aa2,none,can-standard,270363-2025,,32014L0024,BGR,BGN,1abdc8c1-b2a8-48be-9c12-22ca98fdabc6,BGN,690675.0,,sme,selec-w,,,,,,,,n-inc-just,,,,,,,,,,,,,,,BGN,352244.25,352244.25,False,12.772082944929055,1,sme,2.5,0,1,0,0,0,0,0,0
2d0ef16a-6d65-4b74-97db-5f34cee8def5,none,cn-standard,270364-2025,False,32014L0024,DEU|DEU|DEU|DEU|DEU|DEU|DEU|DEU|DEU|DEU|DEU|DEU|DEU|DEU,,43c0cb03-0f22-4643-98e6-532121e7eaea,,,exg-sitn-other|exg-sitn-bankr|exg-crim-corrpt|exg-sitn-cred-arran|exg-crim-part|exg-mis-distortion|exg-mis-bre-env-law|exg-crim-laund|exg-crim-fraud|exg-crim-traffick|exg-sitn-insolvency|exg-mis-bre-lab-law|exg-sitn-liq-admin|exg-mis-misrepresent|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-misconduct|exg-mis-sanction|exg-mis-bre-soc-law|exg-pmt-bre-ssc|exg-sitn-as-susp|exg-pmt-bre-tax|exg-crim-terror,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
f05fc050-89e6-4606-9c06-21b941898ce9,none|none|none,can-standard,270365-2025,,32014L0025,CZE,CZK,0e615552-0aa4-4574-a9bd-a836895c0989,CZK,483368.0,,sme|sme,selec-w|selec-w|selec-w,,134/2016 Sb.|32014L0025,,,,,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/25/EU ze dne 26. února 2014 o zadávání zakázek subjekty působícími v odvětví vodního hospodářství, energetiky, dopravy a poštovních služeb a o zrušení směrnice 2004/17/ES']",,,,,,,,,,,,,,,,CZK,18851.352,18851.352,False,9.844392959628271,2,sme,2.5,0,1,0,0,0,0,0,0
9808d5fb-9125-4c39-a394-b3aac95e5381,none|none|none|none|none|none,cn-standard,270366-2025,False,32014L0025,SWE,SEK,73be5908-91b4-4ed6-8e37-1f9bd6f7f8e0,SEK,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,SEK,1739999.9999999998,1739999.9999999998,False,14.36939624590319,0,,,1,0,0,0,0,0,0,0
aba2437c-8768-482a-8deb-c5de6c157a0e,none,can-standard,270367-2025,,32014L0024,CZE,CZK,ade11eb5-cd0b-4820-9455-b355cdf07d0b,CZK,7850000.0,,large,selec-w,,134/2016 Sb.|32014L0024,,,,,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",,,,,,,,,,,,,,,,CZK,306150.0,306150.0,False,12.63183372327346,1,large,4.0,0,1,0,0,0,0,0,0
c9f45a51-1334-4985-b94c-0f174c047331,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,270368-2025,False,32014L0024,DEU,,8183a7fc-113a-47a7-b385-8d8c2063cb97,,,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
6198cc9f-02cc-4b4e-b11f-0198633b3f74,none,can-standard,270369-2025,False,32014L0024,DEU,,d9458c1f-c95a-433b-a47f-b2445e0e1819,EUR,650000.0,,small,selec-w,,vgv,DEU,650000.0,,,,,,,,,,,,,,,,,,,EUR,650000.0,650000.0,False,13.384729180332174,1,small,2.0,0,1,0,0,0,0,0,0
128b3d42-b675-4250-8f8d-7b403625c0c1,none,can-standard,270370-2025,False,32014L0024,POL,,24629193-2021-454d-a829-b9e85f4069b6,,1351765.08,,large,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,1351765.08,1351765.08,False,14.11692250286427,1,large,4.0,0,1,0,0,0,0,0,0
ddea38a4-24fa-42b8-921e-6f8d556d72ad,none|none|none,cn-standard,270371-2025,False,32014L0025,POL,,94391f5c-08ea-492e-ae01-1fb536b23c73,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
c4f2a73e-1a78-4e25-94fb-e108d6a98387,none,can-standard,270372-2025,False,32014L0024,ESP,,961672b5-2455-41eb-8985-6ebbd8531cda,EUR,9885025.92,,large|large,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,9885025.92,9885025.92,False,16.106531737901307,2,large,4.0,0,1,0,0,0,0,0,0
bc5e84b1-ddce-4cf4-891d-c39269bf53f4,none,can-standard,270373-2025,,32014L0024,CZE,CZK,1b89f7c7-f06b-4e6f-a1f9-b0dc0797c4de,CZK,189791.4,,large,selec-w,,32014L0024,,,,,['Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES'],,,,,,,,,,,,,,,,CZK,7401.8646,7401.8646,False,8.909622312393356,1,large,4.0,0,1,0,0,0,0,0,0
e7936767-dffe-4f7e-8787-9ff010731cad,none,cn-standard,270374-2025,False,32014L0025,POL,,e509b440-4535-4e75-abd9-f3562aacd611,,,,,,,Ustawa Prawo zamówień publicznych z dnia 11 września 2019 r. (Dz. U. z 2024 r. poz. 1320),,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
f93bcff1-898e-4ecf-8fb0-711b1990c693,none|none|none,cn-standard,270376-2025,False,32014L0024,FRA,EUR,641ae8d0-ea58-46d3-863d-bbd74c9e8723,EUR,1278000.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1278000.0,1278000.0,False,14.060807696391924,0,,,1,0,0,0,0,0,0,0
9aeae420-e95a-4d9b-b039-310b97944a7a,none,cn-standard,270377-2025,False,32014L0024,DEU,,a1eebb89-4929-4222-8e6f-3faac8327589,,,nati-ground,,,,vob-a-eu,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
4d584022-c215-41bc-8ff3-d0c5b52becb3,none,cn-standard,270378-2025,False,32014L0024,POL,,7339162a-4c20-48b6-a794-4f2857fce0b5,,,exg-natl|exg-crim-part|exg-crim-fraud|exg-crim-corrpt|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-lab-law|exg-sitn-bankr|exg-sitn-insolvency|exg-sitn-cred-arran|exg-sitn-other|exg-sitn-liq-admin|exg-sitn-as-susp|exg-mis-distortion|exg-mis-prep-confl,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
941abdb4-8447-47e3-a63a-1ef75189a247,none,cn-standard,270379-2025,False,32014L0024,FRA,,53ba0e40-7293-4eee-9d5f-e1879fe24983,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
46509a78-fdd3-4d79-bd9e-71f7d4722f50,none,cn-standard,270380-2025,False,32014L0024,ESP,,d5d94cf3-79ec-4d75-9088-4bc97cb725df,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
3b5bd831-49f4-4e55-9828-49132d6501e0,none,cn-standard,270381-2025,False,32014L0024,ITA,EUR,3b5bd831-49f4-4e55-9828-49132d6501e0,EUR,470677.43,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,470677.43,470677.43,False,13.061930400972743,0,,,1,0,0,0,0,0,0,0
e3dbc98b-d3cb-42c2-9a17-7ef99f40d00e,dps-list,can-standard,270382-2025,,32014L0024,CZE,CZK,4db75a9d-b67d-4321-8580-86861e73a261,CZK,9929820.53,,sme,selec-w,,134/2016 Sb.|32014L0024,,,,,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",,,,,,,,,,,,,,,,CZK,387263.00067,387263.00067,False,12.866861911712078,1,sme,2.5,0,1,0,0,0,0,0,0
432f8134-ea5a-4985-9e21-5f746949de10,none|none|none|none,cn-standard,270383-2025,False,32014L0024,FRA,,77f69874-b0a6-41f3-b17b-57b81bed3f01,,,nati-ground,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
e1a2d671-ed11-40f1-9cdc-97d1f3f7d993,none,can-standard,270384-2025,,32014L0025,FRA,,d976f176-69e7-4880-b341-7512b5a70113,,4400000.0,,,selec-w,,,,4400000.0,,,,,,,,,,,,,,,,,,,EUR,4400000.0,4400000.0,False,15.29711532616119,0,,,0,1,0,0,0,0,0,0
ba264ae5-b5c5-4b50-aa39-a2ab59b604fa,none,can-standard,270386-2025,,32014L0024,HRV|HRV,EUR,911e54bf-4cf8-44fa-accf-ee66b04af7e3,EUR,180948.0,,medium,selec-w,,,,,,,,n-inc-just,,['Naručitelji koji su navedeni u ovoj obavijesti'],,,,,,,,,,,,,EUR,180948.0,180948.0,False,12.105970502588113,1,medium,3.0,0,1,0,0,0,0,0,0
c7a03592-aa32-4103-851e-de2151ee8ba5,dps-list,can-standard,270387-2025,,32014L0024,CZE,CZK,ed3c7fd8-df3e-43e4-b558-58df1b3ab484,CZK,1161315.22,,sme,selec-w,,32014L0024,,,,,['Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES'],,,,,,,,,,,,,,,,CZK,45291.29358,45291.29358,False,10.720892177352338,1,sme,2.5,0,1,0,0,0,0,0,0
30b10bb6-4fee-4fd5-a2e0-d4cf0589e62f,dps-list,can-standard,270388-2025,False,32014L0024,CZE,,1e172a35-d14a-4e5a-a3f5-658a0c348e05,,19111883.0,,sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme|sme,selec-w,,134/2016 Sb.|32014L0024,,,,,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",,,,,,,,,,,,,,,,EUR,19111883.0,19111883.0,False,16.765820898484222,62,sme,2.5,0,1,0,0,0,0,0,0
2218fa88-cca1-46e8-9fa1-896f59ef7381,none,cn-standard,270389-2025,False,32014L0024,DEU,,26e44004-7dbe-4203-ab0f-b93a2e319bb2,,,exg-natl-bre-nat-law|exg-crim-part|exg-crim-terror|exg-crim-laund|exg-crim-fraud|exg-crim-corrpt|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-env-law|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-sitn-insolvency|exg-sitn-liq-admin|exg-sitn-as-susp|exg-sitn-other|exg-mis-misconduct|exg-mis-distortion|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-sanction|exg-mis-misrepresent,,,,vob-a-eu,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
02959d30-7f03-4086-b0f2-b242e2616ecb,none|none,can-standard,270390-2025,,32014L0024,IRL,,b30f2eed-ab9d-4155-860e-cfee1d4f4534,,357000.0,,,selec-w|selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,357000.0,357000.0,False,12.785493861878301,0,,,0,1,0,0,0,0,0,0
99ecd22d-3827-4518-8175-4e2383a49344,none,cn-standard,270391-2025,False,32014L0024,SWE,SEK,04724447-941d-4172-b95e-7a82d8477ff8,SEK,80000000.0,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,,,,,,,,SEK,6959999.999999999,6959999.999999999,False,15.755690175988752,0,,,1,0,0,0,0,0,0,0
fb956522-b8dd-438d-942f-de7fc7738cfe,none,can-standard,270392-2025,,32014L0024,LVA,,b86387bd-801c-45fc-9282-446b9d277dc6,,977367.31,,small,selec-w,,https://eur-lex.europa.eu/eli/dir/2014/24/oj,,,,,,,,,,,,,,,,,,,245212.03,,EUR,977367.31,977367.31,False,13.792618840538317,1,small,2.0,0,1,0,0,0,0,0,0
2c2d5579-ed23-4db1-9024-38187cb1cc19,none,cn-standard,270393-2025,False,32014L0024,DEU,,1d78675d-0c4e-472b-b083-1f32dc4df171,,,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
e084bf89-c3a6-43f7-96c4-15d1640df7ac,none,cn-standard,270394-2025,False,32014L0024,CHE,,86e76b3e-3990-4dd7-af7c-75bfdda0eab3,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
ba2a4638-3b0c-4009-91ee-332235eddfbc,none,cn-standard,270395-2025,False,32014L0024,SWE,SEK,2b1a3d14-63db-4ae7-9922-19f418006d7f,SEK,2500000.0,corruption|crime-org|finan-laund|fraud|human-traffic|terr-offence,,,,,,,,,,,,,,,,,,,,,,,,,SEK,217499.99999999997,217499.99999999997,False,12.289958727201455,0,,,1,0,0,0,0,0,0,0
b476c857-eff2-4fd4-993f-91bad9b32fb9,none,cn-standard,270396-2025,False,32014L0024,DEU,,cc4ffb96-4ce2-41c1-a961-9b3f9f7734b5,,,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,True,vgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
